,link,date,rank,song,artist
254,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,55,Calling My Spirit,Kodak Black
255,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,56,Undecided,Chris Brown
256,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,57,Saturday Nights,Khalid & Kane Brown
257,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,58,Armed And Dangerous,Juice WRLD
258,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,59,Crushed Up,Future
259,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,60,Consequences,Camila Cabello
260,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,61,You,Jacquees
261,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,62,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee
262,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,63,No Stylist,French Montana Featuring Drake
263,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,64,Lovely,Billie Eilish & Khalid
264,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,65,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga
265,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,66,Ella Quiere Beber,Anuel AA & Romeo Santos
266,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,67,Pure Cocaine,Lil Baby
267,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,68,Electricity,Silk City x Dua Lipa
268,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,69,Nights Like This,Kehlani Featuring Ty Dolla $ign
269,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,70,Yosemite,Travis Scott
270,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,71,Millionaire,Chris Stapleton
271,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,72,Talk To Me,Tory Lanez & Rich The Kid
272,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,73,What Makes You Country,Luke Bryan
273,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,74,When The Party's Over,Billie Eilish
274,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,75,Thotiana,Blueface
275,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,76,Take It From Me,Jordan Davis
276,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,77,Ruin My Life,Zara Larsson
277,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,78,Down To The Honkytonk,Jake Owen
278,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,79,Let Me Down Slowly,Alec Benjamin + Alessia Cara
279,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,80,Jumpin On A Jet,Future
280,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,81,Love Someone,Lukas Graham
281,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,82,Body,Loud Luxury Featuring Brando
282,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,83,Fine China,Future & Juice WRLD
283,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,84,Nuketown,Ski Mask The Slump God Featuring Juice WRLD
284,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,85,BAD!,XXXTENTACION
285,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,86,Love Wins,Carrie Underwood
286,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,87,Roses,benny blanco & Juice WRLD Featuring Brendon Urie
287,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,88,Space Cadet,Metro Boomin Featuring Gunna
288,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,89,Butterfly Doors,Lil Pump
289,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,90,Valuable Pain,YoungBoy Never Broke Again
290,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,91,Blue Tacoma,Russell Dickerson
291,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,92,Close Friends,Lil Baby
292,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,93,Can't Leave Without It,21 Savage
293,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,94,Good Form,Nicki Minaj Featuring Lil Wayne
294,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,95,Here Tonight,Brett Young
295,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,96,idontwannabeyouanymore,Billie Eilish
296,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,97,Ocean Eyes,Billie Eilish
297,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,98,Burn Out,Midland
298,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,99,Splashin,Rich The Kid
299,https://www.billboard.com/charts/hot-100/2019-01-22,2019-01-22,100,Make It Sweet,Old Dominion
300,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,1,7 Rings,Ariana Grande
301,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,2,Without Me,Halsey
302,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,3,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee
303,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,4,"Thank U, Next",Ariana Grande
304,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,5,Sicko Mode,Travis Scott
305,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,6,High Hopes,Panic! At The Disco
306,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,7,Happier,Marshmello & Bastille
307,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,8,Wow.,Post Malone
308,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,9,Girls Like You,Maroon 5 Featuring Cardi B
309,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,10,Drip Too Hard,Lil Baby & Gunna
310,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,11,Eastside,"benny blanco, Halsey & Khalid"
311,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,12,ZEZE,Kodak Black Featuring Travis Scott & Offset
312,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,13,Money,Cardi B
313,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,14,Going Bad,Meek Mill Featuring Drake
314,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,15,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black
315,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,16,Mo Bamba,Sheck Wes
316,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,17,Youngblood,5 Seconds Of Summer
317,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,18,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B"
318,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,19,MIA,Bad Bunny Featuring Drake
319,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,20,Better Now,Post Malone
320,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,21,Leave Me Alone,Flipp Dinero
321,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,22,Breathin,Ariana Grande
322,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,23,Better,Khalid
323,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,24,Shallow,Lady Gaga & Bradley Cooper
324,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,25,Lucid Dreams,Juice WRLD
325,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,26,Middle Child,J. Cole
326,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,27,Beautiful,Bazzi Featuring Camila Cabello
327,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,28,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee
328,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,29,Twerk,City Girls Featuring Cardi B
329,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,30,Trip,Ella Mai
330,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,31,Speechless,Dan + Shay
331,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,32,Love Lies,Khalid & Normani
332,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,33,Lost In The Fire,Gesaffelstein & The Weeknd
333,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,34,A Lot,21 Savage
334,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,35,Sweet But Psycho,Ava Max
335,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,36,Baby Shark,Pinkfong
336,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,37,I Like It,"Cardi B, Bad Bunny & J Balvin"
337,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,38,Keanu Reeves,Logic
338,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,39,You Say,Lauren Daigle
339,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,40,Backin' It Up,Pardison Fontaine Featuring Cardi B
340,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,41,Dancing With A Stranger,Sam Smith & Normani
341,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,42,Beautiful Crazy,Luke Combs
342,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,43,Crushed Up,Future
343,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,44,Look Back At It,A Boogie Wit da Hoodie
344,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,45,Envy Me,Calboy
345,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,46,Swervin,A Boogie Wit da Hoodie Featuring 6ix9ine
346,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,47,First Off,Future Featuring Travis Scott
347,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,48,Burning Man,Dierks Bentley Featuring Brothers Osborne
348,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,49,Sixteen,Thomas Rhett
349,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,50,Natural,Imagine Dragons
350,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,51,Girl Like You,Jason Aldean
351,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,52,Be Alright,Dean Lewis
352,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,53,This Is It,Scotty McCreery
353,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,54,Nothing Breaks Like A Heart,Mark Ronson Featuring Miley Cyrus
354,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,55,Undecided,Chris Brown
355,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,56,This Feeling,The Chainsmokers Featuring Kelsea Ballerini
356,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,57,Jumpin On A Jet,Future
357,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,58,Good Girl,Dustin Lynch
358,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,59,Uproar,Lil Wayne
359,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,60,Best Shot,Jimmie Allen
360,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,61,Ella Quiere Beber,Anuel AA & Romeo Santos
361,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,62,Calling My Spirit,Kodak Black
362,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,63,Armed And Dangerous,Juice WRLD
363,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,64,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee
364,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,65,Never Stop,Future
365,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,66,Thotiana,Blueface
366,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,67,You,Jacquees
367,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,68,Secreto,Anuel AA & Karol G
368,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,69,No Stylist,French Montana Featuring Drake
369,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,70,What Makes You Country,Luke Bryan
370,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,71,Mixed Personalities,YNW Melly Featuring Kanye West
371,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,72,Consequences,Camila Cabello
372,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,73,Millionaire,Chris Stapleton
373,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,74,Yosemite,Travis Scott
374,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,75,Saturday Nights,Khalid & Kane Brown
375,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,76,Temptation,Future
376,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,77,Ruin My Life,Zara Larsson
377,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,78,Take It From Me,Jordan Davis
378,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,79,Rocket Ship,Future
379,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,80,Startender,A Boogie Wit da Hoodie Featuring Offset & Tyga
380,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,81,Pure Water,Mustard & Migos
381,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,82,Lovely,Billie Eilish & Khalid
382,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,83,F&N,Future
383,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,84,Down To The Honkytonk,Jake Owen
384,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,85,Body,Loud Luxury Featuring Brando
385,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,86,Love Someone,Lukas Graham
386,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,87,When The Party's Over,Billie Eilish
387,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,88,Nights Like This,Kehlani Featuring Ty Dolla $ign
388,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,89,Pure Cocaine,Lil Baby
389,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,90,Electricity,Silk City x Dua Lipa
390,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,91,On My Way To You,Cody Johnson
391,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,92,Make It Sweet,Old Dominion
392,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,93,Love Wins,Carrie Underwood
393,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,94,Talk To Me,Tory Lanez & Rich The Kid
394,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,95,Murder On My Mind,YNW Melly
395,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,96,GIRL,Maren Morris
396,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,97,Roses,benny blanco & Juice WRLD Featuring Brendon Urie
397,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,98,Face My Fears,Hikaru Utada & Skrillex
398,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,99,Imagine,Ariana Grande
399,https://www.billboard.com/charts/hot-100/2019-01-29,2019-01-29,100,Call The Coroner,Future
400,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,1,7 Rings,Ariana Grande
401,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,2,Without Me,Halsey
402,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,3,Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee
403,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,4,Middle Child,J. Cole
404,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,5,Sicko Mode,Travis Scott
405,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,6,"Thank U, Next",Ariana Grande
406,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,7,High Hopes,Panic! At The Disco
407,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,8,Happier,Marshmello & Bastille
408,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,9,Wow.,Post Malone
409,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,10,Girls Like You,Maroon 5 Featuring Cardi B
410,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,11,Eastside,"benny blanco, Halsey & Khalid"
411,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,12,Drip Too Hard,Lil Baby & Gunna
412,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,13,Money,Cardi B
413,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,14,ZEZE,Kodak Black Featuring Travis Scott & Offset
414,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,15,Going Bad,Meek Mill Featuring Drake
415,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,16,Shallow,Lady Gaga & Bradley Cooper
416,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,17,Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black
417,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,18,Mo Bamba,Sheck Wes
418,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,19,Better Now,Post Malone
419,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,20,Leave Me Alone,Flipp Dinero
420,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,21,Youngblood,5 Seconds Of Summer
421,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,22,MIA,Bad Bunny Featuring Drake
422,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,23,Better,Khalid
423,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,24,Taki Taki,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B"
424,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,25,Breathin,Ariana Grande
425,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,26,A Lot,21 Savage
426,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,27,Lucid Dreams,Juice WRLD
427,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,28,Thotiana,Blueface
428,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,29,Tequila,Dan + Shay
429,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,30,Close To Me,Ellie Goulding X Diplo Featuring Swae Lee
430,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,31,Dancing With A Stranger,Sam Smith & Normani
431,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,32,Sweet But Psycho,Ava Max
432,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,33,Beautiful,Bazzi Featuring Camila Cabello
433,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,34,Speechless,Dan + Shay
434,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,35,Trip,Ella Mai
435,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,36,Baby Shark,Pinkfong
436,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,37,Love Lies,Khalid & Normani
437,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,38,Beautiful Crazy,Luke Combs
438,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,39,You Say,Lauren Daigle
439,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,40,Look Back At It,A Boogie Wit da Hoodie
440,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,41,I Like It,"Cardi B, Bad Bunny & J Balvin"
441,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,42,Lost In The Fire,Gesaffelstein & The Weeknd
442,https://www.billboard.com/charts/hot-100/2019-02-05,2019-02-05,43,Envy Me,Calboy
